Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1990","1990","kt","0.255764","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1991","1991","kt","0.285405","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1992","1992","kt","0.267241","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1993","1993","kt","0.278559","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1994","1994","kt","0.264324","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1995","1995","kt","0.303151","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1996","1996","kt","0.342728","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1997","1997","kt","0.301405","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1998","1998","kt","0.291134","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","1999","1999","kt","0.302301","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2000","2000","kt","0.303663","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2001","2001","kt","0.316063","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2002","2002","kt","0.310139","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2003","2003","kt","0.315881","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2004","2004","kt","0.306907","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2005","2005","kt","0.300001","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2006","2006","kt","0.28021","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2007","2007","kt","0.259434","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2008","2008","kt","0.301658","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2009","2009","kt","0.299563","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2010","2010","kt","0.329937","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2011","2011","kt","0.277868","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2012","2012","kt","0.283827","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2013","2013","kt","0.276824","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2014","2014","kt","0.224679","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2015","2015","kt","0.233368","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2016","2016","kt","0.239565","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2017","2017","kt","0.233544","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2018","2018","kt","0.213984","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2019","2019","kt","0.207378","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2020","2020","kt","0.203664","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6505","Food Household Consumption","2021","2021","kt","0.219896","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1990","1990","kt","0.029703","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1991","1991","kt","0.02768","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1992","1992","kt","0.027849","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1993","1993","kt","0.0286","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1994","1994","kt","0.031045","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1995","1995","kt","0.038152","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1996","1996","kt","0.037425","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1997","1997","kt","0.03722","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1998","1998","kt","0.037644","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","1999","1999","kt","0.036169","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2000","2000","kt","0.039033","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2001","2001","kt","0.039434","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2002","2002","kt","0.039783","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2003","2003","kt","0.042597","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2004","2004","kt","0.040219","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2005","2005","kt","0.038034","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2006","2006","kt","0.035859","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2007","2007","kt","0.034938","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2008","2008","kt","0.034887","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2009","2009","kt","0.034566","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2010","2010","kt","0.032633","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2011","2011","kt","0.031278","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2012","2012","kt","0.033885","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2013","2013","kt","0.034321","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2014","2014","kt","0.034651","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2015","2015","kt","0.038291","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2016","2016","kt","0.034332","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2017","2017","kt","0.030132","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2018","2018","kt","0.028054","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2019","2019","kt","0.021809","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2020","2020","kt","0.022683","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6505","Food Household Consumption","2021","2021","kt","0.02158","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1990","1990","kt","1.783241","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1991","1991","kt","1.832708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1992","1992","kt","1.875254","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1993","1993","kt","1.910138","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1994","1994","kt","1.94015","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1995","1995","kt","1.967532","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1996","1996","kt","1.990057","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1997","1997","kt","2.007677","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1998","1998","kt","2.023104","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","1999","1999","kt","2.036166","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2000","2000","kt","2.046028","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2001","2001","kt","2.054766","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2002","2002","kt","2.063323","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2003","2003","kt","2.073218","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2004","2004","kt","2.083041","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2005","2005","kt","2.091649","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2006","2006","kt","2.099738","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2007","2007","kt","2.108456","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2008","2008","kt","2.11719","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2009","2009","kt","2.123081","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2010","2010","kt","2.127666","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2011","2011","kt","2.132443","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2012","2012","kt","2.135266","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2013","2013","kt","2.138322","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2014","2014","kt","2.141058","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2015","2015","kt","2.141139","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2016","2016","kt","2.141698","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2017","2017","kt","2.143015","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2018","2018","kt","2.145353","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2019","2019","kt","2.147145","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2020","2020","kt","2.148633","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6987","Solid Food Waste","2021","2021","kt","2.15138","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1990","1990","kt","23.799803","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1991","1991","kt","23.988094","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1992","1992","kt","24.170145","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1993","1993","kt","24.339197","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1994","1994","kt","24.486391","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1995","1995","kt","24.607635","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1996","1996","kt","24.721436","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1997","1997","kt","24.849022","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1998","1998","kt","25.002724","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","1999","1999","kt","25.169671","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2000","2000","kt","25.350221","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2001","2001","kt","25.542298","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2002","2002","kt","25.705854","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2003","2003","kt","25.827425","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2004","2004","kt","25.917325","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2005","2005","kt","25.977955","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2006","2006","kt","26.019712","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2007","2007","kt","26.076372","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2008","2008","kt","26.178084","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2009","2009","kt","26.31306","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2010","2010","kt","26.448373","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2011","2011","kt","26.572024","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2012","2012","kt","26.670537","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2013","2013","kt","26.749283","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2014","2014","kt","26.845708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2015","2015","kt","26.964958","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2016","2016","kt","27.108842","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2017","2017","kt","27.269585","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2018","2018","kt","27.429287","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2019","2019","kt","27.609558","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2020","2020","kt","27.763368","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6988","Domestic Wastewater","2021","2021","kt","27.909662","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1990","1990","kt","0.646659","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1991","1991","kt","0.675844","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1992","1992","kt","0.675561","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1993","1993","kt","0.710158","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1994","1994","kt","0.701613","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1995","1995","kt","0.768697","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1996","1996","kt","0.765526","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1997","1997","kt","0.735387","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1998","1998","kt","0.755881","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","1999","1999","kt","0.748301","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2000","2000","kt","0.770626","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2001","2001","kt","0.787542","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2002","2002","kt","0.743185","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2003","2003","kt","0.715001","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2004","2004","kt","0.771778","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2005","2005","kt","0.773509","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2006","2006","kt","0.800934","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2007","2007","kt","0.783609","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2008","2008","kt","0.801357","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2009","2009","kt","0.825552","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2010","2010","kt","0.807832","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2011","2011","kt","0.805508","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2012","2012","kt","0.846217","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2013","2013","kt","0.847047","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2014","2014","kt","0.811142","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2015","2015","kt","0.805955","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2016","2016","kt","0.811178","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2017","2017","kt","0.808645","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2018","2018","kt","0.813381","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2019","2019","kt","0.818726","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2020","2020","kt","0.823287","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7230","Emissions (N2O)","6988","Domestic Wastewater","2021","2021","kt","0.827626","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1990","1990","kt","74.33419","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1991","1991","kt","74.175948","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","528","Netherlands (Kingdom of the)","7225","Emissions (CH4)","6989","Industrial Wastewater","1992","1992","kt","74.382167","E","Estimated value"
